Nom;Catégorie;Lieu;Description 1;Description 2;Description 3;Description 4;Description 5;Site web;URL Photos;THUMB_URL;Longitude LB93;Latitude LB93;geo_shape;geo_point_2d;photos
Gisèle Halimi;Politiques;102 rue saint dominique;"Gisèle Halimi est une féministe luttant pour la dépénalisation de l'avortement avec le mouvement ""choisir la cause des Femmes"", spécialisé dans le droit des femmes, et fondé au 102 rue Saint-Dominique par Gisèle Halimi avec Simone de Beauvoir et Edmond Rostand.";Avocate de renom elle signe le Manifeste des 343 femmes qui déclarent avoir avorté et réclame le droit de prise de moyen de contraception.;Députée de 1981 à 1984, Gisèle Halimi dénonce se bat contre la misogynie au sein de l'Assemblée.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Gisele_Halimi.jpg;648937.2717;6862336.1927;"{""coordinates"": [2.304032000311412, 48.85903599981267], ""type"": ""Point""}";48.8590359998,2.30403200031;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/3593337054f848c698c8d4b8a41c4379
Hélène Boucher;Sportives;169, rue de Rennes;Hélène Boucher vécut au 169 rue de Rennes, elle commença a prendre des cours d'aviation en 1931.;Deux ans plus tard elle bat le record du monde féminin d'altitude avec un avion léger 2ème catégorie.;Avec ses amies et aviatrices Maryse Bastié et Adrienne Bolland, elle s'engage pour le droit de vote des femmes.;Elle disparait malheureusement à 26 ans lors d'un vol d'entrainement aux commandes d'un Caudron C 430 Rafale à Guyancourt.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Helene_Boucher.jpg;650429.5065;6860694.9511;"{""coordinates"": [2.32456099990529, 48.844392999634444], ""type"": ""Point""}";48.8443929996,2.32456099991;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/f0fc57d01907b61ea19f6b65f750bc59
Marie-José Perec;Sportives;23, rue Froidevaux;L'Académie des sports, au 18 rue de la pépinière,  récompense en 1992, Marie-José Perec pour son 400 mètres olympiques à Barcelone.;Deux médailles d'Or aux JO d'Atlanta en 1996 sur 400 et 200 mètres s'ajoutent à son palmarès.;Marie José Perec devient ainsi la seule athlète triplement championne olympique.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Marie-Jo_Perec.jpg;650259.1198;6864117.0169;"{""coordinates"": [2.321838999964513, 48.87515400026063], ""type"": ""Point""}";48.8751540003,2.32183899996;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/252e8cd720adbaaf8dc3b8e09d1b9307
Marie Vassilieff;77 Illustres Parisiennes;Villa Vassilieff;La peintre et sculptrice russe Marie Vassilieff, ancienne élève d’Henri Matisse,installe son atelier et académie, la Villa Vassilieff, dans le 14è arrondissement.;Un atelier qu’elle n’hésite pas à transformer en joyeuse cantine dans les années 1920, pour soutenir des artistes alors sans le sou… comme Picasso, Modigliani, Soutine, Léger ou Chagall.;;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/marie_vassilieff.jpg;650147.5933;6860591.6204;"{""coordinates"": [2.32073199982095, 48.84344200039682], ""type"": ""Point""}";48.8434420004,2.32073199982;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/b6f0db5fefb857bee6aae81533f1e00a
Elsa Triolet;77 Illustres Parisiennes;56 rue de Varenne;"Lieu de résidence d’Elsa Triolet et Louis Aragon à partir de 1957, l'auteure sera la première femme à recevoir un prix Goncourt pour son recueil de nouvelles ""Le premier accroc coûte deux cents francs"".";Engagée en résistance, la guerre lui inspire le roman, l'inspecteur des ruines.;Elle est une des plus grandes auteure de son époque et fera l'objet d'un court métrage d'Agnès Varda réalisé en 1956, Elsa, la Rose.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Elsa_triolet.jpg;650198.9842;6861839.9361;"{""coordinates"": [2.321286000398383, 48.85467199964248], ""type"": ""Point""}";48.8546719996,2.3212860004;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/3f252a8812f37a518ed3bfaddcf33281
Eugénie Cotton;77 Illustres Parisiennes;Square Eugénie-Cotton, 19e;Élève de Marie Curie à l'école normale supérieure de jeunes filles, Eugénie Cotton est reçue première au concours féminin de l'agrégation des sciences physiques et naturelles en 1904.;Docteure en sciences physiques et maîtresse de recherche pour le CNRS, elle sera finalement directrice de l'école normale supérieure de jeunes filles en 1936.;Eugénie Cotton est également connue pour ses engagement en résistance, mise en retraite par la Gestapo en 1941, elle fonde l'Union des femmes françaises et est présidente de la fédération démocratique internationale des femmes en 1945.;Vice-présidente du conseil mondial pour la paix, elle consacrera à ce conseil ses derniers écrits.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Eugenie_Cotton.jpg;655550.9115;6864467.0787;"{""coordinates"": [2.393947000021767, 48.87868900019107], ""type"": ""Point""}";48.8786890002,2.39394700002;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/48e965e36a725c678e7b6756533cfa1c
Jacqueline de Romilly;77 Illustres Parisiennes;12 rue de Chernoviz;Essayiste, Philologue et traductrice helléniste, Jacqueline de Romilly fut souvent la première ...;:  Première lauréate au concours général, Première normalienne intégrant la rue d'ULM, Première femme membre de l’académie des inscriptions et belles-lettres, Première femme admise comme professeure au Collège de France.;Mais aussi deuxième ...;Deuxième après Marguerite Yourcenar a entrer à l'académie française.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Jacqueline_Romilly.jpg;647297.207;6862204.5417;"{""coordinates"": [2.28169600049984, 48.85771999984719], ""type"": ""Point""}";48.8577199998,2.2816960005;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/09b3595940e58422f0a14e5be7a6e7b4
Sophie Germain;77 Illustres Parisiennes;13 rue de Savoie;Le 13 rue de Savoie fut le lieu de résidence de Sophie Germain.;Passionnée par les mathématiques elle lit dès l'enfance Newton et Euler et entreprend de devenir mathématicienne.;Sophie Germain s'invente alors un pseudonyme, Antoine-Auguste Le Blanc pour pouvoir accéder à l'école polytechnique de Paris, exclusivement réservée aux hommes.;Elle travaille essentiellement sur la théorie des nombres (théorème de Fermat).;"Ses découvertes sont suffisamment importantes pour qu'un théorème porte son nom ""le théorème de Sophie Germain"".";;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Sophie_Germain.jpg;651655.6361;6861787.7893;"{""coordinates"": [2.341143000313814, 48.85431399975767], ""type"": ""Point""}";48.8543139998,2.34114300031;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/1428c01e448238d71d04541d3c9bdda9
Ludmila Tcherina;77 Illustres Parisiennes;15 avenue Montaigne;"Danseuse émérite, Ludmila Tcherina rejoint en 1945 ""Les Ballets des Champs-Elysées"" de Roland Petit au 15 avenue Montaigne.";Dès ces 16 ans elle intégre l'opéra de Marseille puis les Nouveaux Ballets de Monte-Carlo.;"Après sa carrière de danseuse Ludmila se lance dans la comédie et le cinéma avec ""un revenant"" de Christian-Jaque.";"En 1991 elle devient sculptrice avec une oeuvre monumentale ""Europe à cœur"", sculpture de 12m de haut, choisie par la Communauté européenne pour symboliser l'Europe unie.";;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Ludmilla_Tcherina.jpg;648888.8966;6863073.7636;"{""coordinates"": [2.303284000193581, 48.8656650003186], ""type"": ""Point""}";48.8656650003,2.30328400019;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/14ef06ae548c0df61831e54837834c44
Marie-José Perec;77 Illustres Parisiennes;23, rue Froidevaux;L'Académie des sports, au 18 rue de la pépinière,  récompense en 1992, Marie-José Perec pour son 400 mètres olympiques à Barcelone.;Deux médailles d'Or aux JO d'Atlanta en 1996 sur 400 et 200 mètres s'ajoutent à son palmarès.;Marie José Perec devient ainsi la seule athlète triplement championne olympique.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Marie-Jo_Perec.jpg;650259.1198;6864117.0169;"{""coordinates"": [2.321838999964513, 48.87515400026063], ""type"": ""Point""}";48.8751540003,2.32183899996;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/252e8cd720adbaaf8dc3b8e09d1b9307
Tatiana et Katia Levha;Cheffes;52 rue Saint-Maur;Au 32 rue Saint-Maur se situe le restaurant des soeurs Levha, le Double Dragon.;Elles commencent ensemble leur aventure gastronomique avec un premier restaurant en 2014, le Servan, rue St-Maur lui aussi.;Tatiana obtient en 2015 le prix du meilleur bistrot par le fooding et le succès de leur cuisine les pousse à ouvrir un deuxième restaurant.;En 2018 le Double Dragon ouvre ses portes et propose des plats hauts en couleurs aux saveurs asiatiques.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/NoPhoto.png;654508.3348;6862676.5171;"{""coordinates"": [2.379924000020052, 48.86251399986047], ""type"": ""Point""}";48.8625139999,2.37992400002;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/58ac627c790ecd94e05883c83a2c9111
Madame de Tencin;Femmes de lettres;382 Rue St-Honoré;Madame de Tencin reçoit Marivaux, Fontenelle, Montesquieu chez elle dans son salon qu'elle appelait sa ménagerie au 382 rue St-Honoré.;"Féministe engagée, Marivaux dit de son salon qu'il reflète ""la dignité égale des intelligences"".";"Son salon devient un repère littéraire de la capitale à partir de 1733, Claudine Géurin de Tencin mènera jusqu’à sa mort un combat contre la censure pour que ""de l'esprit des lois"" de Montesquieu soit édité.";"Détestée des parisiens un poème populaire lui sera dédié : ""Crimes et vices ont pris fin / par le décès de la Tencin/ Hélas ! me dis-je, pauvre hère / Ne nous reste-t-il pas son frère ?""";;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Madame_de_Tencin.jpg;650551.471;6863272.2804;"{""coordinates"": [2.325923000560479, 48.867579999959084], ""type"": ""Point""}";48.86758,2.32592300056;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/384f225696d8a4105398e754b16577fb
Madame de Staël;Femmes de lettres;102 rue de grenelle;Lieu de résidence à partir de 1798 de Madame de Staël, grande romancière du mouvement romantique.;"Germaine de Staël joue un rôle politique avec ses livres ""Delphine"" en 1802 et ""Corinne ou li'Italie"" en 1807 qui dénoncent les conditions de la femme du 18ème siècle.";Pour la plupart des hommes politique et écrivain de l'époque elle est décrite comme empiétant les domaines réservés aux hommes.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Mme_de_Stael.jpg;650286.3369;6861997.5333;"{""coordinates"": [2.322458000680783, 48.856095999968986], ""type"": ""Point""}";48.856096,2.32245800068;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/b745f3576d43d4a1304e1d7edc117b5a
Jacqueline de Romilly;Scientifiques;12 rue de Chernoviz;Essayiste, Philologue et traductrice helléniste, Jacqueline de Romilly fut souvent la première ...;:  Première lauréate au concours général, Première normalienne intégrant la rue d'ULM, Première femme membre de l’académie des inscriptions et belles-lettres, Première femme admise comme professeure au Collège de France.;Mais aussi deuxième ...;Deuxième après Marguerite Yourcenar a entrer à l'académie française.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Jacqueline_Romilly.jpg;647297.207;6862204.5417;"{""coordinates"": [2.28169600049984, 48.85771999984719], ""type"": ""Point""}";48.8577199998,2.2816960005;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/09b3595940e58422f0a14e5be7a6e7b4
Roxana Maracineanu;Sportives;95 avenue de France;Roxana Maracineanu est une ancienne nageuse et femme politique française.;Elle remportera au cours de sa carrière de nageuse de nombreux titres dont celui de la première championne du monde française de natation en 1998 à Perth en Australie.;Après avoir pris sa retraite sportive, elle sera consultante à la radio et à la télévision avant d'entamer une carrière en politique.;Elle est aujourd'hui ministre des sports au 95 avenue de France.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/NoPhoto.png;654330.9315;6858979.4875;"{""coordinates"": [2.377615931175141, 48.829298908219506], ""type"": ""Point""}";48.8292989082,2.37761593118;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/58ac627c790ecd94e05883c83a2c9111
Yvette Chauviré;Sportives;Square Yvette chauviré 15e;Anciennement nommé le square de la place du commerce, ce lieu changea de nom pour porter celui d'Yvette Chauviré qui habitait un immeuble situé autour de la place.;Illustre danseuse étoile, Yvette Chauviré entre à l'Opéra de Paris dès ses 10ans et passe de première danseuse à danseuse étoile en peu de temps elle est considérée comme le plus grande danseuse étoile française.;La danse sera sa vie, après avoir quitté la scène elle sera maîtresse de ballet à l'Opéra de Paris et s'éteindra à l'âge de 99 ans, sa tombe se situe au père-Lachaise.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Yvette_Chauvire.jpg;648115.0985;6860784.4876;"{""coordinates"": [2.293016000176786, 48.84501599971959], ""type"": ""Point""}";48.8450159997,2.29301600018;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/8feddebd7605560877e5e4fb3757cd59
Agnès Varda;77 Illustres Parisiennes;86, rue Daguerre;Agnès Varda a posé ses valises rue Daguerre en 1951.;Elle y installa son studio de photographie, avant de devenir réalisatrice et artiste plasticienne.;Dans les années 60, elle fera partie des cinéastes se différenciant des artistes de la Nouvelle vague de par ses idées sociologiques et politiques de la Rive Gauche.;Elle passera sa vie entre le 86 rue Daguerre et les États-Unis.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Agnes_Varda.jpg;650431.4979;6859743.5289;"{""coordinates"": [2.324699000046995, 48.835837000413804], ""type"": ""Point""}";48.8358370004,2.32469900005;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/eaa9d28208d8ff6de99822cf9ab7d4a0
Dora Maar;77 Illustres Parisiennes;6 rue de Savoie;Peintre et parfois photographe de plateau, Henriette Théodora Markovitch dit Dora Maar, rencontre Picasso en 1935 grâce à Paul Éluard aux Deux-Magots.;Elle réalise le premier reportage photo sur l'oeuvre de Picasso au travail.;En 1946, Dora Maar devient peintre à part entière, se sépare de Picasso  et s'éloigne des formes cubistes.;Elle habita au 6 rue de Savoie jusqu'à sa mort.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Dora_Maar.jpg;651702.0143;6861788.0697;"{""coordinates"": [2.341775000470007, 48.85431999982719], ""type"": ""Point""}";48.8543199998,2.34177500047;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/d0e663fa8a9719f7d63bba770cd32af5
Anne-Sophie Pic;77 Illustres Parisiennes;20 rue du louvre;Fille et petite-fille de chefs triplement étoilés au Michelin, Anne-Sophie Pic tient ici son restaurant la Dame de Pic depuis 2012.;"En 2007 elle gagne une étoile au Michelin et est élue ""cheffe de l'année"" par les guides Michelin.";Elle fait partie des rares cheffes à avoir reçu les 3 étoiles;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Anne-Sophie_Pic.jpg;651669.8839;6862580.853;"{""coordinates"": [2.3412469997204353, 48.86144699995588], ""type"": ""Point""}";48.861447,2.34124699972;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/2ecfbbc5d47f163ad9dbb61db348c2c5
Justine Piluso;77 Illustres Parisiennes;59 Rue Letellier;Classé en tête des meilleur restaurant parisiens, les cuisines du restaurant Le Cappiello sont tenues par Justine Piluso depuis janvier 2017.;Justine Piluso formée en cuisine à l'institut Bocuse propose des plats à bases de produits frais et une cuisine simple dans son restaurant qu'elle considère comme bistrot de quartier.;A moins de 30ans la cheffe séduit les parisiens et les touristes voulant découvrir Paris hors des sentiers battus.;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/NoPhoto.png;648545.9209;6861000.0405;"{""coordinates"": [2.29885999986882, 48.84698899971501], ""type"": ""Point""}";48.8469889997,2.29885999987;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/58ac627c790ecd94e05883c83a2c9111
Silvia Monfort;77 Illustres Parisiennes;11bis, rue Elzévir;Silvia Montfort est née au 11bis rue Elzévir en 1923.;Elle obtient son bac à 14 ans, s'engage en résistance à 16 et sera décorée de la croix de guerre par le général de Gaulle à 21 ans.;Elle est une comédienne de la Nouvelle-Vague et sera une défenseuse du théâtre populaire.;Jacques Duhamel, ministre de la Culture en 1972, l'encourage à devenir directrice de théâtre, elle fonde alors la première école de cirque française.;"En 1992, le carré Sylvia Montfort voit le jour quelques mois avant son décès, le théâtre se nomme aujourd'hui ""théâtre Montfort"" et est situé dans le 15ème arrondissement.";;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/silvia_monfort.jpg;653186.0876;6862266.3856;"{""coordinates"": [2.361947000384916, 48.85873100017661], ""type"": ""Point""}";48.8587310002,2.36194700038;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/48456e14e5b8531781d37c6c5d474d74
Madame de Tencin;77 Illustres Parisiennes;382 Rue St-Honoré;Madame de Tencin reçoit Marivaux, Fontenelle, Montesquieu chez elle dans son salon qu'elle appelait sa ménagerie au 382 rue St-Honoré.;"Féministe engagée, Marivaux dit de son salon qu'il reflète ""la dignité égale des intelligences"".";"Son salon devient un repère littéraire de la capitale à partir de 1733, Claudine Géurin de Tencin mènera jusqu’à sa mort un combat contre la censure pour que ""de l'esprit des lois"" de Montesquieu soit édité.";"Détestée des parisiens un poème populaire lui sera dédié : ""Crimes et vices ont pris fin / par le décès de la Tencin/ Hélas ! me dis-je, pauvre hère / Ne nous reste-t-il pas son frère ?""";;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Madame_de_Tencin.jpg;650551.471;6863272.2804;"{""coordinates"": [2.325923000560479, 48.867579999959084], ""type"": ""Point""}";48.86758,2.32592300056;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/384f225696d8a4105398e754b16577fb
Françoise Barré-Sinoussi;77 Illustres Parisiennes;25-28 rue docteur roux;C’est à l’institut Pasteur que Françoise Barré-Sinoussi, chercheuse en virologie participe à la découverte du virus de l'immunodéficience humaine (VIH) à l'origine du sida.;Elle se verra décerné le prix Nobel de médecine en 2008 et prend la présidence de l’association Sidaction en 2017.;;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Francoise_Barre_Sinoussi.jpg;649409.7938;6860268.4241;"{""coordinates"": [2.310718000320088, 48.840478000027005], ""type"": ""Point""}";48.840478,2.31071800032;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/7e51b976a293ffc225e6c9ad1d1bbd67
Anne de Rochechouart de Mortemart, duchesse d'Uzès;77 Illustres Parisiennes;76, avenue des Champs-Élysées;De 1880 à 1902 la pilote automobile Anne de Rochechouart, duchesse d'Uzès achète le somptueux hôtel d'Espagne, devenu pour l'occasion l'hôtel d'Uzès.;Avec ses amies Jeanne Schmahl et Juliette Adam, elle revendique le droit pour une femme mariée de toucher un salaire et d'en disposer librement, leur demande sera acceptée en 1907.;Anne de Rochechouart obtient le premier certificat de capacité féminin, le 12 mai 1898.;Elle est aussi la première femme à recevoir une amende de verbalisation pour excès de vitesse au volant de sa Delahaye.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Duchesse_d_Uzes.jpg;648972.1938;6863684.9656;"{""coordinates"": [2.304346000616471, 48.87116799989368], ""type"": ""Point""}";48.8711679999,2.30434600062;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/c7e7d64f6848b42e3e465431103d5711
Anne-Sophie Pic;Cheffes;20 rue du louvre;Fille et petite-fille de chefs triplement étoilés au Michelin, Anne-Sophie Pic tient ici son restaurant la Dame de Pic depuis 2012.;"En 2007 elle gagne une étoile au Michelin et est élue ""cheffe de l'année"" par les guides Michelin.";Elle fait partie des rares cheffes à avoir reçu les 3 étoiles;;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Anne-Sophie_Pic.jpg;651669.8839;6862580.853;"{""coordinates"": [2.3412469997204353, 48.86144699995588], ""type"": ""Point""}";48.861447,2.34124699972;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/2ecfbbc5d47f163ad9dbb61db348c2c5
Sarah Bernhardt;Comédiennes;5 rue de l'école de médecine;Le 5 rue école de médecine était le lieu de résidence de Sarah Bernhardt.;Cocteau l'appelait « le monstre sacré », Sarah Bernhardt aura une carrière internationale et influence la mode, la littérature et les arts décoratifs de son époque.;Directrice de théâtre à la Renaissance puis au théâtre des Nations qu'elle nomme le théâtre Sarah Bernhardt.;Femme engagée elle prend le parti d'Émile Zola dans l'affaire Dreyfus et s'engage contre la peine de mort.;Amputée d'une jambe en 1915, elle ne se produira plus qu'assise, très populaire, la France lui consacre des funérailles nationales lors de sa mort en 1923.;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Sarah_Bernhardt.jpg;651712.0643;6861373.8829;"{""coordinates"": [2.34195899931888, 48.850596000158426], ""type"": ""Point""}";48.8505960002,2.34195899932;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/861dccc4ea087a2c02c718de0efc5576
Suzanne Lenglen;Sportives;65, rue de Ranelagh;Lieu de naissance de Suzanne Lenglen, tenniswoman et sportive accomplie.;Elle s'initie au golf, au tir à l'arc, à la natation et à l'équitation mais c'est au tennis qu'elle fera ses plus grands exploits remportant le titre de championne du monde en 1919, à seulement 15 ans.;Elle remporte en tout 241 tournois et trois médailles olympiques (dont deux d'or).;Surnommée la divine de par ses exploits sportifs, la Fédération Française de Tennis lui rend hommage en 1997 en donnant son nom au deuxième court de Roland-Garros.;;;;https://capgeo.sig.paris.fr/PdfEtImages/ParisCelebreLesFemmes/Images/Suzanne_Lenglen.jpg;646672.1237;6861877.7748;"{""coordinates"": [2.273217999981111, 48.85473000018319], ""type"": ""Point""}";48.8547300002,2.27321799998;https://opendata.paris.fr/api/v2/catalog/datasets/femmes-illustres-a-paris-portraits/files/2e663c94218b952de30cc9f96f2ed075
